"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C"
"Lifr",7.48130787232675,8.65702158703692,8.06210938828702,7.63506051400305,7.31321332893519,7.48119226286393
"Lss",10.6896321630882,10.9812467042948,10.6951837100983,10.3368013328409,10.3689037145084,10.4931082472679
"Lum",12.9795937103355,10.8226896973389,11.9272821990422,10.7914109280506,10.7342724341253,10.7367011858829
"Mif",12.0424630882666,11.3321160376019,11.3641515665028,11.3598446810516,11.4224332288623,11.7142769513884
"Mipep",8.81011147730175,8.77021821262489,8.84064314572115,8.63549161954379,8.70809007355236,8.62131254579024
"Mlh1",7.86784475492936,7.68830324171832,7.66529753152227,7.70017857336524,7.76408150490684,7.8449065059376
"Mmp2",12.4018819167921,13.9571911236193,13.5929043769305,13.0568056358864,13.1326295889676,12.6813497557022
"Mmp9",7.25341573940096,5.97660636646345,7.61424412938042,6.10237961315465,5.99393727075341,5.04892536550582
"Mmp14",13.1172809096485,13.658346136109,13.2611346321732,13.4682093758454,13.4747500974007,13.5981586273287
"Aldh6a1",9.30566778097375,10.2706552974913,10.1054434124205,10.0674351064562,10.0364656382096,9.73466849914499
"Msh2",8.99321897215412,8.24989427383456,8.54117229532187,8.36670999542717,8.3579731453769,8.4427258980745
"Msx1",8.46031529389161,7.99399723603849,8.40876112218384,8.07870423776093,8.17483078880985,7.9451626560666
"Camlg",8.94998677534617,8.82911617964493,8.87304363670923,8.88937808846591,8.82834785701056,8.87537081352457
"Ggcx",10.56237701932,10.9985656235918,10.7366002140499,11.068605045246,11.0555433032741,11.105945281666
"Ctbp2",9.85656200710006,9.72741037987922,9.7501949647559,9.84190495910741,9.80467295763268,9.86508018710378
"Cdo1",9.78687987426143,11.3253738250055,10.9795868379833,10.2744193511817,10.2623442424596,9.84492180847081
"Ager",4.78246335993762,4.80959410254468,4.53073958606589,4.83159375323151,4.76528014269442,5.06372609313823
"Musk",3.20649055284754,3.13350605610703,3.12164073853578,3.13505771193118,3.02100193112175,3.12638738746797
"Mvd",9.4951574245154,8.95058754689726,9.00277064550894,9.41529652021972,9.49448226453003,9.67499123257227
"Mvk",8.39568964611808,8.45515556444393,8.28059584964326,8.46371978973048,8.50719203290117,8.63028266695357
"Ndufv2",10.5819413612126,10.3795714163886,10.3678328629927,10.6568811505806,10.6350030222525,10.7588656122244
"Rpl10a",12.7584357655656,12.7795664731199,12.6082551236849,12.6243155103834,12.732566675358,12.8391870885286
"Fez1",3.64929332922306,3.86156319074497,3.44436772146529,2.99758052142615,3.0610906751102,3.3403961367869
"Actr3",13.2295908085858,12.7118494414442,12.9758965071016,13.034926154515,13.0042396060089,13.0144064981754
"Nell1",3.51845889088058,3.66149310662932,3.32763240750567,3.78489048864073,3.69204855577215,4.00081311345572
"Nell2",3.96503298049803,3.39201948466892,3.54736017734223,3.14263045875555,3.20301067150988,3.30398662037396
"Neo1",11.0675346213823,11.3318127353686,11.1822108516801,11.4091827436112,11.4346506991219,11.4393795480619
"Nfkb1",10.8295523033976,10.8924944612563,10.8967606891475,10.5488030780407,10.4592569029706,10.468292683685
"Ntf3",1.15675486312145,1.34354593680863,1.265669818626,1.29530913889389,1.26802225813268,1.26614627985232
"Nup98",11.0032161499704,10.9376572449248,10.8760683505519,10.9323855583055,10.8942563635858,11.0076893078413
"P2rx3",4.52834338875476,4.93601534897843,4.81556561826393,4.99590234612707,4.88675438857715,4.85794211795478
"Pcm1",9.9323246775279,10.2172996488877,9.98647993437377,10.2657894280925,10.1368956128462,10.2896747493034
"Cdk16",12.2931489308128,12.1723945415442,12.2552543674053,12.2366410678314,12.2850237138388,12.2383497596082
"Pde1c",3.29335676807259,3.90325102236871,3.17357812645474,2.69647281224499,2.81093237675322,3.17842836326501
"Pde2a",5.05598650272476,4.59096627255843,4.67600868928565,4.7951188406181,4.8763544772952,4.9832043573126
"Pde7a",8.00236685601222,7.7927442006958,7.88756920931231,8.04628806521716,8.03202150094868,8.04914110212463
"Pdpk1",10.4197390374066,10.5690874463334,10.527434886852,10.5797852943494,10.5140579899984,10.513899997192
"Pggt1b",8.81288417067709,8.72490802526621,8.65876921842017,8.72954883579878,8.70680821980798,8.82830540735486
"Pi4kb",10.5465659138061,10.7010017797091,10.5653116741371,10.6378738555975,10.6161888888506,10.6855035448446
"Pls3",13.1939958954461,13.4052379693768,13.68037208308,13.850236787085,13.8186177504486,13.4536721180983
"Prkch",5.81594531618805,5.55357379245407,5.63504112187214,5.39500477658046,5.41470786709715,5.45457475428772
"Pros1",10.07888234579,10.7497290782839,10.4314566937383,10.4056304391342,10.4040931422411,10.3877108089864
"Psen2",7.1294649743447,8.21653029404587,7.98387376333727,7.93692663348709,8.04577130837091,7.68047284178701
"Ptger2",3.73315416071713,2.45321012176175,2.78237618793513,2.49541542267045,2.36369501352825,2.74036117140365
"Rab1a",12.0907246672185,11.8058202493991,11.7912878137837,11.864273140496,11.8628332313562,12.0205378304512
"Rab3b",1.47748610841381,1.5330524613404,1.46571923541721,1.53361500039801,1.44973336470613,1.53122423201196
"Rab13",9.25108643830032,9.25810921468124,9.24122464455262,9.04702079743619,9.05256112064897,9.06316414098074
"Rala",10.5047482690334,10.2270062032792,10.1738898035344,10.2466341331106,10.2700886390954,10.450348818725
"Rbl2",8.73975862932876,9.37522316796148,9.22473900201242,9.09511149181484,8.99000255825258,8.8753089216664
"Renbp",7.66391135326219,8.5170342675451,8.29053340036621,7.99746764493302,8.1709081343983,7.8841272997031
"Rnpep",10.2302413469003,9.99199627116448,10.0687441973904,10.0621770169797,10.0929201103855,10.1199231753246
"Rock1",10.4606236817442,10.3815675431002,10.4600566642387,10.6951468721714,10.6591585848102,10.6381916766743
"Rpl5",13.8127379151632,13.8785487034351,13.6495954294388,13.7019572733179,13.676475304888,13.8852641689633
"Rpl10",14.021966826875,14.02245310218,13.8760371152401,13.8891652690283,13.9532074981576,14.0673592328804
"Rpl13",14.1822620866772,14.0156921930005,13.8838817171473,13.8831384730341,13.9896198935122,14.1514746059647
"Rpl18",13.1792415939753,13.086876442557,12.8890965470096,12.9214956657522,12.9561062976376,13.1827634529514
"Rpl19",13.54539944256,13.7268563203285,13.4938666290949,13.5075779876044,13.5238469302256,13.6579737112643
"Rpl22",11.5428426913689,11.6744636952132,11.3498145251231,11.5651910579982,11.4567647812571,11.7698165877957
"Rpl36al",10.6838881794312,10.333963509224,10.4016055320932,10.3648116575262,10.4097097301981,10.4945810060965
"Rpl37",12.3282602162642,12.2935080665971,12.1392910096779,12.2011283875905,12.2113876343443,12.3778511427201
"Rps6ka1",7.39310664837736,7.30614890843395,7.42830548463184,7.4202900918112,7.43112373684577,7.34702920810231
"Rps9",12.083947691441,12.0502631139345,11.8446701641838,11.8963549839496,11.9515291499729,12.1463773054652
"Rps10",12.5355516778231,12.4829158546483,12.2965505660885,12.3918826466367,12.469554673935,12.6434018604331
"Rps11",12.7325393889852,12.7411612697398,12.5488208143364,12.5597991121171,12.5950808489927,12.765469495581
"Rps21",12.148224363722,12.0868809687266,11.8764755758808,11.9822820136316,12.0114788618538,12.2379575280862
"Rps24",13.2453241046008,13.2299525393137,13.0071197886831,13.0770833572249,13.1008812155421,13.3195008196576
"S100a10",12.2286302358916,11.7438454019341,11.4551791501875,11.50487801345,11.5211070684497,12.0440512096752
"Sctr",-1.47912412269024,-1.49928687355319,-1.48944370729688,-1.47887081578968,-1.49937683687326,-1.4888856171563
"Ccl5",1.42732246778175,1.39556905048975,1.46855700395442,1.39562433968893,1.39548020399268,1.33844102702214
"Snrpn",3.7056638428941,3.67624890632049,3.6816009949727,3.8789339020972,3.84958523368996,3.87361494752818
"Soat1",9.89168332375901,9.81976223163619,9.84402335167457,9.66113817957357,9.62163895334889,9.65308799248426
"Ssb",11.4436287880733,11.2482197258075,11.2628568748142,11.2321552020971,11.2032641086047,11.300777037477
"Ssr3",11.861744300731,11.8512325716935,11.8248628531587,11.8708108954565,11.8680795063947,11.9010707839792
"Ssrp1",12.3396311768064,11.9343832069779,11.9515857328531,11.9977192609524,12.0062533499573,12.1874077644939
"St13",11.8943126695296,11.830205076081,11.7620833198853,11.9240202048084,11.8442303359546,11.9843008233015
"Stc1",7.12104991910897,7.46848578519294,6.98336787554315,6.67472648844699,6.53255352648983,6.91503998407622
"Stx3",6.45847080891338,6.8044861795262,6.58887392640841,6.65270319971624,6.66758274230427,6.70274753882164
"Stx4",9.70868745425323,9.59453716578977,9.52128476463395,9.54820958774398,9.63637426916875,9.72261947384392
"Stxbp2",7.6010572498445,8.47822131777347,8.37357063840353,8.75119833257465,8.78853290163597,8.43593426251076
"Suox",8.31272583184673,8.81916290192409,8.59115807867608,8.72590982452333,8.77203889379024,8.72376064736611
"Elob",11.4694848731259,11.1433004197902,11.1516907248118,11.2711262087634,11.2995312150147,11.4400306335353
"Nr2f1",7.03115208506816,7.81957673124958,7.7617614408649,7.26921886849898,7.2444774109844,6.92045110703566
"Tgfb2",11.7135872478979,11.829973673919,11.9663645473766,12.603711412753,12.6032668015718,12.4089050206943
"Tgfbr2",12.552449090583,12.8937719535317,12.5344477311736,12.1659794241963,12.1838215520973,12.3635632790306
"Thpol1",4.32051835351353,4.75961595269068,4.49802736305224,4.59296706616317,4.73688691849218,4.70696678237754
"Thra",10.7533700161113,11.0788167692072,10.8777563460972,10.9706523280172,11.0172859514446,11.0323061862929
"Klf10",9.74861718135987,9.35430740353599,9.16307613113398,9.13607688721851,9.0636630194062,9.48825611462631
"Tmsb4x",14.756576803486,14.5656184831204,14.7394840100834,14.9391111048157,14.9579206267171,14.8701294989861
"Tpp2",10.4892571591606,10.5883817315555,10.5229412300177,10.5678347863538,10.6164365499129,10.6080138834736
"Ube2b",10.0241153672202,10.2855831931846,10.0215417026096,10.2391797800132,9.61064201021489,10.0582184727068
"Usf2",10.4991187691081,10.4960206143319,10.4357610773093,10.4198236754618,10.448516112707,10.4959785084951
"Vim",16.3239306368651,15.7736169966154,15.9007764916731,15.9531410108378,15.973637403434,16.1113865322031
"Pax8",3.67742845422725,3.33023200652747,3.57940760050321,3.40175548278676,3.30388236680521,3.27724155467013
"Doc2b",3.95261583934433,4.33596535965544,4.11609789630926,4.33917774152912,3.84448292642406,4.12002303716722
"Dgkz",10.7561464981182,10.4811727266425,10.4066014939288,10.5346768969413,10.5884421466241,10.7736176402342
"Actb",17.1425344669477,16.574897321184,16.9856612672262,16.9958607548017,17.014122010852,16.8780460096666
"Cib1",8.85595389798797,8.79031999507596,8.86235568552774,8.77421575739893,8.79233599418874,8.74405713679806
"Arpc1a",10.6011824446182,10.3453649024695,10.4890547048325,10.4491701835067,10.5156983334979,10.4666532272136
"Cirbp",8.3497068264331,9.19218966572601,8.89691756034597,8.86178914579163,8.88191257263095,8.74588154494487
"Slc20a1",11.4615399814091,11.0100696243334,11.3262928150567,11.1623480427536,11.1388731621597,11.0601225902713
"Psmc5",11.1573811036093,10.5892701500797,10.7060321999607,10.7644556541303,10.7875619998304,10.9433022538641
"Zp2",1.42487833271877,1.42560708368981,1.53324722951361,1.64334497529585,1.64046574442827,1.53390083855275
"Mdh2",12.6188210304795,12.0913284435665,12.2666225538138,12.2714116164667,12.3029608517036,12.3756384172944
"Rab11a",10.9441167639502,11.0210864483666,11.018502110206,10.8751542216458,10.9265425245201,10.8649478690354
"Sharpin",9.99212533286365,9.83082466334973,9.92947109283673,9.92238853597594,9.9808437374304,9.93362004197314
"Gstm7",5.67132498884299,6.63187656162351,6.55641922078822,6.55248076958848,6.6357917082455,6.18931779336202
"Hip1r",8.59775936074106,7.94129863452136,8.02561420379436,8.14830168703754,8.29041142391693,8.46327134931409
"Pard3",10.4488400048339,10.5816856716562,10.4998156387948,10.4742542358367,10.4388882877721,10.4720184612546
"Fut1",-0.547969548360415,-0.54792500534248,-0.525773437684323,-0.547912331785151,-0.518522246643735,-0.555391128381568
"Ube2d3",12.7411472148447,12.4397795945572,12.4526224525048,12.3720956209026,12.4189507272621,12.5333641262785
"Sh3gl3",4.82494427741386,5.08321164002418,5.04984281665124,5.03883632909256,5.03128779386165,4.93929720354489
"Sh3gl1",11.624168651937,11.6341537652632,11.6108728382009,11.6229900959917,11.641125308301,11.6503460725455
"Cds1",3.68680509301517,3.83156548258938,3.97756324405431,3.93584643542917,3.85059513578217,3.67484282935364
"Pias2",9.66499432445553,9.63993397630079,9.57934341964116,9.67387517584885,9.71080401198805,9.76546032465546
"Akap12",12.7550492856173,12.806447228261,12.952154885524,13.2823233574745,13.2476033350916,13.0935567176982
"Rack1",14.1980876671641,14.3303590201131,14.0944092476185,14.1914378616295,14.2236268769521,14.3773464653109
"Dynlt1",10.5931383218964,10.116717256236,10.1490902659922,10.3344218886337,10.3548419223218,10.5504694285518
"Celsr2",3.71504211803519,3.88020667530527,3.68125605674997,4.01900770658154,3.82750986665064,4.03962712653636
"Celsr3",3.09365595772323,3.12349950691608,3.30089255325938,3.32005536170923,3.49253138778498,3.21397855380739
"Slit3",10.4001304437993,10.8593646616973,10.6741467641555,9.88216125291596,9.78862401072041,9.79099342041098
"Lrp4",7.81505379706699,8.53221762948527,8.35711000303208,8.44481745828429,8.44838488676853,8.26312688277047
"Bmp1",11.3973401906979,11.9198858536191,11.726428827832,11.8372864094329,11.8652986620963,11.7834767300911
"Prep",11.1469793729334,10.9983694092529,11.0507187707213,11.099272763118,11.1118188017414,11.1275014028015
"Ugdh",11.8711443414077,11.5856896579723,11.7180039683581,11.3505518099968,11.2633890008028,11.3173834367317
"Tfam",9.06137980928445,8.80720030489356,8.79419800966054,8.67933372987071,8.79233319707446,8.87592551090105
"Cyr61",14.0724863685812,13.9380888186242,14.3254502311128,14.3821144429637,14.2804124764451,14.0111008221944
"Bcl10",8.91589467083582,8.76025403660413,8.96575915320225,8.91451999474154,8.93808563879281,8.79861801728491
"Ocln",-1.97162733949945,-1.97152434953511,-1.9690473072226,-1.9714953297627,-1.96096051782674,-1.9687564610894
"Hnrnpab",12.95539191569,12.6036435923106,12.4555119957309,12.5018443997938,12.3259756586297,12.7379157874812
"Psmd4",11.0186605687844,10.5898739584328,10.7277342022057,10.7261346932119,10.7367722212626,10.8079865186402
"Cdh2",9.2678351725302,8.91890118627963,8.54444428267437,8.19271315108892,8.22340553751397,8.75698324103199
"Cdh1",-0.226741648485367,-0.226686451146731,-0.182251760417761,-0.226670746419714,-0.226711682396071,-0.271153503806181
"Polr2f",8.91516984763111,8.76178702399447,8.78459520392285,9.11832508866379,9.06593087061002,9.14601121152684
"Kl",-1.48382788949805,-1.48360833828007,-1.46136311919355,-1.48354647471483,-1.48370828426717,-1.50598237418651
"St3gal5",9.26054922136897,8.76905156237011,8.71552330581785,8.97980720047772,8.95433077312177,9.26634607285143
"Camkk2",7.71930399027212,8.05201655134228,7.79822488120014,7.60302727341989,7.72749170188361,7.75269487725881
"Parg",9.05095989227295,9.27654316235271,9.28129514873727,9.34301915292881,9.29008421308801,9.19900806158397
"Timeless",10.0589211078083,9.32582284355864,9.60998557702777,9.67949876556277,9.69665932199804,9.77046544243609
"Slc7a7",6.93233538103727,7.35518735654513,7.3469654656052,6.86014503426546,7.11725781746335,6.78549732905041
"Lypla2",10.0432183301577,9.84621804879097,9.95831325100754,9.82611848732184,9.95901992079779,9.8789741425266
"Slc6a2",-1.96748674635044,-1.96736539632651,-1.97382348971288,-1.96733120318839,-1.96742063832443,-1.960978502382
"Fads2",11.5678595693007,10.7129886083835,10.6767716896551,11.3348012529961,11.3552784140863,11.8086922327282
"Mmp24",3.40529115018481,3.51899205099484,3.64260135509648,3.59947210146809,3.63140065112422,3.43497662178949
"Tsc22d3",9.33735482835001,9.87353128768429,9.81167977418717,10.1235236590801,10.0753072959384,9.89317876133925
"Ptbp3",11.2056548658592,11.0887015989645,11.1088543148107,11.1972296048275,11.0735950038384,11.1737362219341
"Ppargc1a",3.62016055873473,3.35104987233949,3.7325640360068,3.40097928360847,3.29802547035701,3.10254355651305
"Aplnr",-0.921468466477952,-0.921431488779647,-0.938627099017108,-0.921420968795693,-0.921448391041843,-0.90425755853046
"Pex3",7.6849496021122,7.42549623726545,7.4845178629823,7.58185814609011,7.49789374390143,7.61058100170229
"Rrad",6.97093143354918,7.27112840954366,7.17152580534894,6.4937896846989,6.34711415408801,6.36995603559093
"Acox3",8.69299416343667,8.94255425780965,8.8921483994768,8.85974824032095,8.9211171599831,8.81605851129839
"Impa1",10.4550027425566,10.0832004678178,10.300566202876,10.243718065855,10.1442843237009,10.1625365970892
"Ogfr",10.1640809346491,10.3346481292262,10.1657197130436,10.2143950138211,10.2653083011633,10.3234964763863
"Atrn",11.4909043905522,11.3170376182512,11.320334839425,11.6592415782469,11.6311654067945,11.7288396574974
"Dbnl",10.9057881997531,10.6312955521011,10.7171488285714,10.7437271825193,10.7408698026431,10.7936915399369
