"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100911959",68.741424724272,-1.56962661755262,0.600327662946024,6.62890131795388,0.010033713393522,0.0897748400107487
"C1qtnf6",1405.25294232281,-0.607748638653036,0.235129275256174,6.62855901010217,0.0100356418120304,0.0897748400107487
"Ntn4",768.66457125807,1.02443501491184,0.388021933116354,6.62835736668923,0.0100367779640313,0.0897748400107487
"Panx3",100.928467002146,1.19255323833374,0.456942138936285,6.62633706390403,0.0100481685621345,0.0898188512424666
"Diaph2",136.945687822284,0.840020882447716,0.325138238246685,6.6225605737776,0.0100694962044915,0.0899515742025426
"Lilrb3b",7.15689636081763,3.88085314797669,1.4807297208129,6.61917397021818,0.0100886614327355,0.0900648218708902
"Usp42",356.250905491637,-0.512683478219627,0.198961765432076,6.61035081528301,0.0101387686087087,0.0904539754666417
"Ncbp3",587.475738629151,-0.461382151929104,0.179141288689258,6.6079588917484,0.0101523963753439,0.0905173837395789
"Gxylt2",129.048509600452,-1.60832067731683,0.608634328967726,6.60575106787244,0.0101649919157182,0.0905572660431828
"Cd36",15.5286109764276,-2.40525556561493,0.923647443470785,6.60471319016181,0.0101709184975135,0.0905572660431828
"Gcnt6",229.417597266675,1.20345630556506,0.462224436666072,6.60374687232256,0.0101764396360298,0.0905572660431828
"Rb1",408.637786007201,0.60958433184306,0.23611328464282,6.5959914316212,0.0102208624311227,0.0908943063861922
"Ppp3cb",901.075457850621,-0.396987964942802,0.154433636224735,6.59164554820674,0.0102458423065423,0.0910581196539184
"Slc25a32",167.606439305196,-0.816297941418964,0.315240769651904,6.59027696388338,0.0102537217983283,0.0910698438927663
"Pacs2",1846.16891764213,-0.617617971227015,0.239672641225816,6.58450565400561,0.0102870179535159,0.0913071504032659
"Abra",6.84824078256007,2.9573107821954,1.15033003716197,6.57822148217825,0.0103233990245815,0.0915715177375335
"Cacna1h",17.0579633101836,-1.89359891949687,0.729210773686899,6.5764997456929,0.0103333897087542,0.0915873697485454
"Ncf1",11.6734917224423,-6.43700818843459,2.19080504643783,6.57564017317131,0.0103383812416057,0.0915873697485454
"Fhod1",822.051742743267,0.406742743289008,0.158415624645352,6.57373694977323,0.0103494420477968,0.0916268842522416
"Ddx3",330.079029439272,-11.8139221623165,3.24441468812647,6.56061512471438,0.0104260320167107,0.0922461290350401
"Lpl",354.974736375023,-1.62696652845561,0.597266942243951,6.55759446958935,0.0104437452348719,0.092306556537934
"Mybl2",1468.5796245063,-1.39128894580822,0.533449185296333,6.55718299554118,0.0104461605187361,0.092306556537934
"Vwc2",6.11518586072588,3.06087094270732,1.19899695828474,6.55489040891317,0.0104596281086563,0.0923667667966707
"Tnfsf9",45.5093062277212,-1.63641873272592,0.62515896331881,6.55155322253239,0.0104792639324781,0.0924813362432679
"Bckdha",1280.60984653755,1.01302441240227,0.391096324742155,6.55030257319484,0.0104866324191879,0.0924875674988349
"Tshz2",777.149895665431,-0.983197081101121,0.374553233128999,6.54701653778777,0.0105060181782408,0.0925835749886192
