"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Raver2",59.7463734379739,0.2418256733023,0.43247618650676,0.312647129417492,0.576060325620396,0.883980519217487
"Xrn2",1651.66457218518,0.0957709700371505,0.171040006178725,0.312544468367264,0.576122979055439,0.883980682118176
"Surf6",671.544916409113,0.0734939219405718,0.13153234594752,0.31218911664201,0.576339952458047,0.884164624513597
"Sorl1",8.87684885211815,0.445658718534677,0.794484376620038,0.312143230606743,0.576367981719647,0.884164624513597
"Camlg",459.426483252506,0.100325334463285,0.179378409423272,0.31192588261522,0.576500784423,0.88427236664318
"Magt1",512.319791015338,-0.0948337354412993,0.169787549987133,0.311781289841321,0.576589166283937,0.884311957362006
"LOC100911585",1.79265650105459,3.01453658669596,3.89160700159078,0.311753130546762,0.57660638168833,NA
"Fn1",382126.784090404,0.133370725432841,0.236328311215108,0.311506890826735,0.576756965730456,0.884473328631568
"Atp11c",209.560960310412,-0.116174953159954,0.208147940501918,0.311344135088106,0.576856539304475,0.884489234201194
"Zswim1",428.065853178071,0.0976494875944201,0.174995491701027,0.311285363303767,0.57689250412981,0.884489234201194
"LOC306766",1295.69306082299,0.092835632137868,0.166052323927233,0.310908702335453,0.577123103922341,0.884540825004351
"Zbtb42",166.612009373468,-0.165517940093973,0.295429191237456,0.310886365256167,0.577136784904341,0.884540825004351
"LOC102550773",1.90804210748299,1.40953528337005,2.30913962759129,0.310757684462462,0.57721561167989,NA
"Elavl1",772.770891233728,0.101507104951709,0.1819265131896,0.310677285061175,0.577264873288658,0.884540825004351
"Lnpk",699.205934991835,0.136656570662414,0.243735960479646,0.310554412516595,0.577340174808262,0.884540825004351
"C1d",497.488252042476,-0.0968131599526183,0.173700480333462,0.310539055272486,0.577349587752891,0.884540825004351
"Ccnq",173.943032143463,0.125253150634874,0.224678612708733,0.310473198247635,0.577389957082565,0.884540825004351
"Gzmm",0.866114829028216,2.11877023662284,3.25970505531555,0.31046037530276,0.577397818000484,NA
"Ccdc153",0.866114829028216,2.11877023662284,3.25970505531555,0.31046037530276,0.577397818000484,NA
"Klk14",0.866114829028216,2.11877023662284,3.25970505531555,0.31046037530276,0.577397818000484,NA
"Mogat2",11.153467532827,0.62920402555007,1.07110592473455,0.310298884217765,0.577496835951943,0.884540825004351
"Foxf1",8.78419324996955,0.765276977517677,1.22656856965268,0.310171997232352,0.577574660153463,0.884540825004351
