gene_id,gene_symbol,WKY_Joint_5d_A,WKY_Joint_5d_B,WKY_Joint_5d_C,WKY_Joint_3m_A,WKY_Joint_3m_B,WKY_Joint_3m_C,SHR_Joint_5d_A,SHR_Joint_5d_B,SHR_Joint_5d_C,SHR_Joint_3m_A,SHR_Joint_3m_B,SHR_Joint_3m_C
100363266,Igip,78,224,67,204,198,97,182,155,41,204,205,34
100363268,LOC100363268,593.82,463.02,285.14,661.91,651.93,480.88,492.2,520.67,395.24,648.26,465.21,451.67
100363275,Adgra2,6103,7747,4887,1510,1289,2428,7003,7119,4020,3578,5691,4076
100363276,Arhgap6,286,571,351,236,292,301,318,318,348,188,270,291
100363294,LOC100363294,5,1,0,4,4,2,0,2,0,3,1,0
100363310,Cystm1,444,187,741,371,354,546,355,328,501,556,750,700
100363314,LOC100363314,9,5,2,11,12,3,7,3,4,7,7,4
100363332,Card11,0,0,0,0,0,0,0,0,1,0,0,0
100363350,Nxpe2,0,2,0,1,0,1.99,1.95,0,0,0,0,4
100363361,LOC100363361,871,848,1391,727,743,1323,852,906,1346,816,751,1135
100363368,Poteh,15,62,23,41,72,55,36,47,16,52,195,91
100363372,LOC100363372,21,45,36,34,28,25,41,31,26,23,30,34
100363376,Cmc2,392,176,132,231,348,105,159,186,150,259,170,152
100363439,Rps10l1,3252.93,2708.19,391.87,1943.1,2295.94,331.54,2394.85,2874.55,589.34,2342.17,2164.74,369.4
100363454,LOC100363454,0,3.28,0,0,3.49,0,2.43,3.89,0,2.74,0,0
100363455,Zfp69,32,17,36,14,15,21,22,13,38,11,17,26
100363472,LOC100363472,23.27,20.51,1.42,17.14,15.4,10.63,8.88,11.12,4.1,13.42,19.99,2.74
100363484,Ddit4l,41,39,6,22,29,15,15,27,2,16,8,3
100363502,LOC100363502,4.03,0,10.45,0,0,0,0,0,0,0,0,0
100363520,LOC100363520,24.25,50.03,26.81,60.04,64.49,26.66,32.67,40.28,18.95,29.1,46.48,25.05
100363535,LOC100363535,0,0,1,4,0,6,3,1.08,0,3.08,0,5.28
100363539,Mrpl33,1162,721,288,948,977,295,745,730,362,945,824,368
100363993,LOC100363993,0,0,0,0,1,0,1,0,0,0,0,0
100364016,LOC100364016,1696.97,399.46,597.85,1047.8,1537.73,523.81,522.75,488.15,689.07,902.54,410.62,339.52
100364027,Hkdc1,2,5,5,2,3,0,2,3,1,5,2,4
100364062,LOC100364062,0,0,2.6,0,0,0,1.3,0,4.63,0,0,0
100364132,Zfp300,14,17,4,18,21,11,18,20,7,12,15,9
100364162,Rnf11l1,357.13,420.65,295.48,515.92,504.88,444.75,473.08,494.54,274.03,417.47,390.23,506.61
100364165,Nktr,1349,1611,1209,1254,1236,1316,1576,1373,1426,1254,1445,1118
100364194,LOC100364194,1,2,4,0,0,5,2,1,1,3,0,0
100364240,Btbd8,66,82,73.75,66.29,63.74,64.6,66.23,77.5,72.63,56.28,70.16,64.61
100364265,LOC100364265,150.99,188,151,204,223.19,240.98,251,190.13,185,185,180.99,172.21
100364335,LOC100364335,5549.41,5115.83,2834.01,5811.51,6546.65,3827.3,5385.25,5365.91,2854.75,5522.45,5361.81,3397.07
100364350,Nwd1,1,0,0,0,1,2.45,2,0,6.06,0,0,2.01
100364435,LOC100364435,0,0,0,0.84,1.49,2,0,0,1.15,1.47,2.13,2
100364457,LOC100364457,539.62,207.24,101.83,355.75,322.75,0,133.1,213.07,67.98,316.95,216.94,97.57
100364500,LOC100364500,327.34,433.42,280.6,488.96,546.09,351.3,66.98,87.32,29.8,96.01,76.89,105.76
100364568,Rprd2,804,972,1483,890,880,1453,952,904,1513,800,825,1178
100364673,LOC100364673,0,0,0,1,0,0,0,1,0,0,0,3
100364769,LOC100364769,2,2,0,0,2,0,1,0,0,1,3,0
100364958,LOC100364958,2.08,0,0,4.92,0,3.01,0,0,1.01,2.08,2.09,1
100364984,Rab37,0,0,1,17,10,4,0,2,3,3,7,7
100364990,Pdss1,227,97,112,65,114,49,96,88,138,73,102,47
100365008,LOC100365008,7,38,112,443,563,132,61,61,15,96,2,30
100365043,LOC100365043,12,3,1.17,4,11.68,2.48,26.95,22.57,13.45,50.19,40.47,8.41
100365259,LOC100365259,376,478,470,391,423,736,401,351,498,301,389,643
100365363,LOC100365363,394,529,478,308,348,644,768,656,281,455,581,567
100365370,Ctdsp2,11986,11640,5143,10204,9065,4575,8768,8887,5534,7559,6348,5207
100365504,Sf3b6,798,477,263,485,515,391,533,501,345,462,415,339
100365542,LOC100365542,0,0,0,0,0,0,0,0,0,0,0,0
100365588,LOC100365588,0,0,2,0,0,0,1,0,0,0,0,0
100365679,Dennd5b,220,188,279,134,151,210,201,199,272,202,247,261
100365744,Lrrc75b,274,236,557,208,272,660,405,483,728,329,380,755
100365773,LOC100365773,0,0,0,0,0,0,0,0,0,1,0,0
100365779,Zfp605,13.89,41.65,19.44,39.21,22.4,5.88,25.73,26.71,18.66,15.63,25.81,10.04
100365810,LOC100365810,52.45,37.63,0.2,52.03,25.31,3.94,42.12,40.71,11.11,26.95,30.45,0
100365872,Eif4ebp3,36,19,37,35,39,71,36,30,44,36,32,47
100365921,LOC100365921,150,235,138,228,215,123,191,221,144,334,313,142
100365935,Cep85l,98,138,108,88,81,134,216,164,167,82,173,107
100366017,Ube2e1,1453,1202,703,1190,1249,632,1233,1229,701,1097,1137,629
100366024,Prdm16,279,489,918,126,89,519,550,469,901,195,551,352
100366030,LOC100366030,5,12,0,13,8,3,11,6,0,10,8,0
100366044,LOC100366044,1807.77,1762.9,1128.99,1934.67,2180.13,1079.69,1613.04,1801.03,1006.89,1776.4,1546.79,1003.84
100366121,Smim24,14,7,9,13,14,46,18,10,23,15,4,33
100366216,LOC100366216,5.12,11.74,0,4.15,0,0,0,1.09,1,11.71,1.02,2
100366237,Pfdn4,873,515,455,395,490,397,554,554,518,469,493,403
100529260,Ankhd1,489,715,791,533,537,941,678,638,1072,524,677,683
100534597,Cenps,402,129,100,182,222,71,148,162,121,240,132,46
100909392,LOC100909392,133.79,118.08,283.47,102.27,122.89,220.93,98.26,132.05,260.33,142.37,118.76,181.07
100909408,Zfp397,90,162,99,155,136,108,140,121,82,110,95,126
100909441,LOC100909441,5138.33,1721.52,4070.93,2686.52,3878.2,3039.93,2225.93,2018.8,4745.81,3014.07,1998.54,2261.39
100909443,LOC100909443,449.61,193.29,329.69,57,71.01,320.87,1185.07,1315.47,886.03,154.81,799.64,144.88
100909445,Ube2w,298.1,561.23,251.52,521.07,487.67,263.06,424.78,452.82,253.66,454.84,509.77,292.37
100909455,LOC100909455,0,0,0,8.24,0,2.33,0,5.53,2.11,5.54,0,0
100909464,LOC100909464,0,0,0,0,0,0,0,0,2.14,3.93,5.34,0
100909476,LOC100909476,33.12,51.63,53.52,60.98,52.06,46.33,45.4,54.75,78.7,64.11,81.72,49.06
100909485,LOC100909485,12.67,0,0,12.61,0,0,0,12.25,13.98,0,0,0
100909489,Trpc5os,1,0,0,0,0,1,0,0,1,0,0,0
100909505,LOC100909505,416.23,989.09,242.48,966.64,757.11,671.04,809.42,646.73,266.79,677.92,704.77,714.29
100909510,Tsen34l1,552.97,494.05,324.32,477.58,752.44,232.22,527.01,516.03,246.18,419.9,387.98,171.03
100909512,LOC100909512,7.11,27.35,11.56,29.79,32.6,20.12,27.27,46.29,16.34,26.37,23.19,17.96
100909521,LOC100909521,0,0,7.79,0,8.14,4.55,0,2.84,0,0,0,0
100909526,LOC100909526,1.13,9.31,0,19.4,13.85,0,19.46,7.74,0,6.85,9.62,0.67
100909537,Iqck,10,23,8,37,21,24,12,20,8,37,15,16
100909546,LOC100909546,0,0,1,1,0,0,0,2,1,0,3.5,0
100909548,LOC100909548,5213.36,4634.43,3413,4327.18,4412.31,2840,4245,4405.51,3162.41,4028.74,3478.68,3255.54
100909569,LOC100909569,33,58,15,78,66,17.95,64.69,64.52,18.46,46,36,25.05
100909582,LOC100909582,3.59,16.84,18.38,21.96,12.98,25.43,8.7,16.68,25.59,10.97,15.25,23.32
100909586,LOC100909586,0,0,2.14,1.21,0,0,1.19,0,0,0,1.17,0
100909590,LOC100909590,15.09,21.16,28.72,13.1,19.11,13.08,34.28,34.22,27.65,23.2,20.13,26.4
100909595,LOC100909595,1062.26,1046.4,677.69,1251.83,573.3,711.46,1353.11,1314.86,631.17,1646.85,1596.75,1143.21
100909597,LOC100909597,502.16,483.07,1783.18,452.58,503.37,1495.34,540.78,504.38,1663.07,486.01,422.74,1480.56
100909598,Pigbos1,62,54,56,85,64,62,55,67,90,60,56,57
100909600,LOC100909600,2,6,5,4,6,1,4,1,1,0,3,6
100909604,LOC100909604,102.21,508.39,344.76,309.03,449.36,284.33,233.39,285.89,452.46,238.03,286.55,254.91
100909609,LOC100909609,1.19,1.21,0,0,0,1.18,0,0,0,0,1.19,0
100909620,LOC100909620,0.5,0,0,0,1,0,7.5,11.89,2.94,13.46,4,19.36
100909622,Znf442,0,16.7,6.79,27,0,28,17.41,8.18,0,19.48,0,21
100909645,LOC100909645,307.94,304.23,252.33,288.5,293.86,272.73,290,326.95,183,281.9,208.04,292.74
100909657,LOC100909657,219,274,156,275,187,190,243,228,135,167,200,209
100909660,LOC100909660,5,6,0,488,140,0,1,2,0,8,6,0
100909664,LOC100909664,183.93,279.82,185.68,172.29,212.95,265.02,258.97,201.06,220.28,123.62,231.58,265.16
100909679,LOC100909679,0,0,2.53,4.29,0,0,2.21,1.08,2.92,0,4.43,0
100909682,LOC100909682,28,32,11,35,31,21,35.99,41,10,17,41,11
100909688,LOC100909688,34,61,41,85,89,53,76,79,33,38,49,62
100909697,Slc25a51,463.06,0,57.1,0,0,341.02,0,0,131.88,0,351.07,178.42
100909701,Ccer2,1,1,0,2,3,4,0,1,1,1,1,2
100909709,LOC100909709,2.41,0,1.14,0,0,1.21,1.23,1.28,4.81,2.99,2.76,1.24
100909712,LOC100909712,33.7,132.77,114.41,152.28,89.81,167.84,45.64,67.43,45.1,66.81,98.97,163.18
100909715,LOC100909715,8.5,9.47,15.99,5.77,6.71,6.44,1.9,7.15,8.13,4.5,5.34,2.26
100909725,LOC100909725,24.47,32.94,0,20.5,8.21,17.47,44.73,28.56,8.81,12.33,45.14,43.72
100909732,LOC100909732,20.49,20.35,14.03,14.29,18.36,9.37,33.5,25.56,22.16,14.1,22.34,8.22
100909750,LOC100909750,2068.1,1766.29,2349.83,1854.09,1841.56,2772.75,1558.11,1685.62,219.78,1954.63,1277.72,2881.76
100909761,LOC100909761,0,0,4,0,0,0,0,0,0,0,5,0
100909776,LOC100909776,7,14,27,7,7,38,46,60,1,22,28,65
100909786,LOC100909786,0.77,0.7,0,0.82,0,0,0,0,5.07,1.18,0.78,0.26
100909794,LOC100909794,1.96,0,0,2.05,8.65,0,2.44,0,0,6.03,1.86,6.33
100909799,LOC100909799,0,0,0,0,0,0,0,0,0,0,0,1
100909824,LOC100909824,27.29,87.51,45.99,122.28,133.35,84,135.42,135,63.02,128.4,135,50
100909827,Kbtbd7,66.41,175.49,48.57,98,113.09,43.56,184,169.78,74.19,95.78,106,51.42
100909830,LOC100909830,0,5.26,0,0,5.27,5.33,10.53,5.27,0,0,0,0
100909836,LOC100909836,43.62,29.08,5.32,18.81,43.33,0,35.33,20.18,6.22,33.01,25.6,5.46
100909840,LOC100909840,987.08,911.95,563.84,960.15,479.13,0,1114.53,817.8,116.31,547.06,1226.36,0
100909844,LOC100909844,5.71,0,69.97,0,5.34,50.55,18.83,0,53.11,2.53,2.79,23.75
100909849,LOC100909849,400.58,348.81,370.66,117.87,183.47,338.7,978.19,679.22,229.8,214.59,394.62,584
100909856,LOC100909856,186.51,127.02,614.73,171.97,177.97,474.38,122.8,106.88,447.19,149.14,113.54,537.45
100909857,LOC100909857,17,6,7,5,0,2,0,0,10,10,31,1
100909860,LOC100909860,19,54,25,37,34,36,15,31,15,17,14,13
100909869,LOC100909869,195.29,137.55,134.74,115.8,150,144.5,206.27,207.5,190.86,150.5,185.68,129
100909893,LOC100909893,0,0,0,0,1,1,0,0,1,0,0,1
100909899,LOC100909899,0,0,0,0,0,4,2.82,0,0,0,0,0
100909950,LOC100909950,0,0,0.74,0,0,0,0,0,0,0.95,0,0
100909954,LOC100909954,7,3,1,11,10,2,4,4,1,5,11,0
100909960,LOC100909960,0.21,0,0,0,0,1.71,0,0,0,0,0,0
100909998,LOC100909998,22,36,34,27,27,26,35,28,18,40,17,31
100910007,Zfp30,24.03,30.32,14.94,30.77,20.99,13.53,34.57,35.61,10.79,21.02,30,31.24
100910033,LOC100910033,0,16.39,28.55,72.6,24.46,25.58,43.22,14.2,48.74,39.9,21.74,7.14
100910046,LOC100910046,297.97,450.29,313,403.26,479.65,270.52,445.29,430,273.67,339.62,363,258.34
100910047,Gfy,0,0,0,0,1,1,0,0,0,0,1,0
100910054,Nkrf,65.17,79.9,136.99,53.78,67.43,109.55,71.62,71.68,136.69,56.06,88.63,87.22
100910056,LOC100910056,204.7,106.59,353.18,208.89,177.93,451.06,152.5,161.82,194.33,232.06,226.28,526.39
100910069,LOC100910069,1239.11,1842.86,357.56,1831.83,1642.35,371.55,1213.68,1322.95,528.81,1332.95,1035.68,357.62
100910079,LOC100910079,8,4,2,3,2,5,7,3,4,3,7,3
100910088,LOC100910088,0,0,1,1,1,2,0,0,4,3,1,0
100910104,Xirp1,33,4,50,0,2,5,3,15,27,3,17,2
100910106,LOC100910106,72,130,39,119,123.98,47,100,87.07,28.97,82,80,36
100910117,LOC100910117,3.51,11.06,8.98,5.56,2,2.7,8.38,6.56,3.78,8.67,7.88,9.02
100910121,LOC100910121,0,0,91.5,0,0,192.54,122.52,125.06,191.54,226.12,98.63,282.6
100910130,LOC100910130,823.42,817.8,454,1029,380.89,451.51,830,659.53,283.81,933.16,580.02,385.49
100910134,LOC100910134,4.71,4.49,16,3,6.79,12.56,2.36,6.67,0,1.32,7,7.98
100910138,LOC100910138,3.97,0,5,3,11.93,7,8,4.15,0,20,0,8
100910143,LOC100910143,190.5,199.5,291.5,235,212,192,251.5,223,290,229,270.5,202
100910144,Ces2,0,0,0,0,0,0.93,0,0,0,0,0,0
100910163,LOC100910163,3.91,3.97,0,30.96,15.6,4.31,3.98,7.94,0,35.31,23.73,0
100910173,LOC100910173,0,0,0,1.23,0,0,2.46,0,1.37,1.25,0,0
100910196,LOC100910196,0,7.29,16.04,17.18,12.34,6.7,0,2.23,11.26,0,0,6.66
100910200,LOC100910200,7,20,2,38.87,35,7,15,10.98,6.01,36.93,12,12
100910202,Crnkl1,223.29,214.62,148.68,242.19,204.82,106.21,207.74,116.33,103.29,200.02,145.53,88.86
100910207,LOC100910207,1253,1349,866,1087,1156,734,1286,1230,731.87,1025,1190,730
100910223,LOC100910223,4.38,0,0,0,0,0,0,0,0,0,0,0
100910231,Zfp82,58.13,135.11,111.49,97.46,90.5,115.52,113.78,121.84,91.13,94.34,79.31,108.53
100910240,LOC100910240,6.07,0,0,0,0,0,0,0,0,3.09,2.8,0
100910258,LOC100910258,6,9,11,20,11,10,8,7,8,17,6,7
100910270,LOC100910270,0,0,2,1.89,0,3,1,0,0,3,0,0
100910275,LOC100910275,3006.67,3714.19,2129.78,3312.87,3163.6,1947.93,3087.89,3238.35,1833.26,2896.17,2501.35,2313.02
100910278,LOC100910278,7.19,13.51,4.77,19.26,6.16,4.8,8.51,4.91,3.57,4.84,8.54,2.44
100910284,LOC100910284,0,0,0,0,0.63,0,0,0,0,0,1,0
100910288,LOC100910288,0,6.44,0,2.79,2.22,0,1.81,0,0,0,2.98,0
100910298,LOC100910298,8,8.69,2,5.27,9.36,11.41,8.88,20.39,6.05,9.69,17.25,4.11
100910299,Larp4,244.38,229.76,525.2,244.16,257.99,458.37,266.59,189.95,518.5,150.17,214.65,355.27
100910318,Trappc2b,521,383,162,576,535,248,412,410,150,468,389,213
100910342,Bbip1,176,111,89,133,118,85,137,140,118,166,165,110
100910385,LOC100910385,34.93,35.31,7.78,47.96,60.48,15.56,47.15,31.69,9.18,32.13,50.98,17.14
100910418,LOC100910418,5.62,13.13,0,44.95,45.31,15.9,0,8.53,0,35.1,26.51,11.98
100910434,Chadl,3,9,130,0,0,3,20,21,33,1,2,4
100910438,LOC100910438,238.27,209.36,192.07,236.66,270.73,183.05,211.82,252.65,199.8,221.54,233.88,120.95
100910447,LOC100910447,85.02,65.18,41.26,60.42,133.02,17.89,51.52,96.05,3.71,76.01,58.96,5.07
100910462,LOC100910462,13.63,2,3,0,0,0,0,0,0,0,3,0
100910478,LOC100910478,12.9,9.12,18.11,7.52,8.14,14.35,3.01,7.56,10.71,11.64,7.79,20.18
100910483,LOC100910483,4.69,13.84,19.9,19.17,17.04,33.33,9.69,23.16,22.45,10.09,9.51,30.59
100910486,LOC100910486,0.92,3.39,0.78,1.44,0.66,0,0.72,0,0,0,0,0
100910497,LOC100910497,17.76,2,0,0.99,0,0,0,0,0,0,0,0
100910506,LOC100910506,338.24,494.15,313.59,194.65,221.86,249.43,334.33,357.16,269.6,281.24,213.13,213.71
100910508,Zfp41,542,402,399,241,377,224,373,441,378,309,278,187
100910528,LOC100910528,201.28,185.94,223.08,226.18,205.81,167.87,137.5,133.73,116.01,128.02,99.94,165.65
100910536,Elfn2,4,4,27,52,36,0,1,0,2,4,2,0
100910540,LOC100910540,743.7,849.45,261.68,865.8,1110,0,373.37,680.61,65.52,619.38,687,0
100910554,LOC100910554,5,2,2,6,4,2,1,0,1,3,2,4
100910565,LOC100910565,0,0,0,0,0,0,0,1.54,2.11,0,0,0
100910575,LOC100910575,308.23,269.52,96.69,289.48,292.27,134.18,233.8,296.83,69.58,245.12,245.04,88.49
100910577,LOC100910577,80.34,125.48,42.29,118.46,86.71,33.97,120.37,132.92,13.97,89.07,110.07,48.84
100910579,LOC100910579,12.83,6.02,10.01,14.73,9.41,2.01,5.58,5.44,5.01,6.02,9.35,2.01
100910581,LOC100910581,151.34,0,0,50.31,102.8,0,50.24,111,0,105,49.75,59.04
100910596,LOC100910596,13,18,79,13,17,58,11,16,68,13,12,41
100910616,Hmgn5,19.29,0,10.06,17.27,0,0,11.36,16.94,8.69,19.57,0,0
100910623,LOC100910623,3,3,2,10,10,2,1,9,1,6,3,1
100910636,LOC100910636,7,71,19,126,82,20,52,54,14,107,112,10
100910668,LOC100910668,3,3,6,0,6,14,3,4,2,10,3.71,17
100910669,LOC100910669,138.31,0,11,0,2,2,0,0,6,1,0,28.12
100910678,LOC100910678,12.85,0,250.14,2.05,1.54,152.27,0,6.54,560.41,3.85,0,131.14
100910688,LOC100910688,0,47.75,0,0,22.92,0,34.85,19.38,0,71.21,61.82,0
100910708,LOC100910708,0,2.64,0,2.63,2.64,16.69,0,2.62,0,0,0,2.79
100910714,LOC100910714,3,2.44,0,1,5,0,1,0,0,3,1,0
100910717,LOC100910717,176.01,221.41,0,295.48,264.5,206.26,221.16,228.58,167.73,173.9,210.46,281.92
100910720,LOC100910720,4.06,0,1.42,3.95,4.21,0,0.8,2.02,2.96,9.19,1.95,2.81
100910725,LOC100910725,21.36,35.1,6.13,37.62,74.66,8,4.54,7.23,2.03,9,5.65,0
100910729,Islr2,7,6,9,1,1,2,6,4,9,5,9,1
100910732,LOC100910732,3158.17,2482.47,3095.81,2444.25,2522.26,2272.07,2606.21,2692.02,2728.83,2469.71,2429.67,1544.64
100910735,Oas1g,39.51,0,17,58.38,0,0,0,0,0,0,0,0
100910750,LOC100910750,4.36,2.36,0,2.29,5.16,0,2.45,2.57,1.78,0,2.58,1.76
100910751,Mtg1,395,338,160,388,343,183,342,341,179,356,248,252
100910753,Dnttip2,1417,1038,931,875,1039,863,1046,1058,850,891,906,877
100910754,LOC100910754,3.43,14.33,17.95,11.73,10.32,21.72,23.73,19.88,19.89,27.7,18.82,31.91
100910768,LOC100910768,4773.17,4524.37,3181.08,4429.71,4900.63,3425.76,3920.83,4424,3575.82,4236.05,3725.54,3557.03
100910771,LOC100910771,400.85,460.22,312.14,451.25,512.76,417.14,423.23,514.68,353.99,366.23,340.01,339.06
100910772,Cox7a1,3,2,8.58,1,0,1,2.11,3,0.34,4.28,1,2
100910780,Chsy3l,0,0,87.1,0,0,84.72,0,0,73.76,0,0,215.96
100910781,LOC100910781,0,2,1,5,3,4.43,3,0,0,2,3,1
100910792,LOC100910792,193.8,133.34,94.32,209.55,101.33,50.81,203.33,208.17,34.9,173.4,179.91,43.84
100910795,LOC100910795,75.87,60.95,45.51,72.88,51.43,28.43,84.12,60.28,28.17,35.49,105.94,22.58
100910806,Trim15,2,12,1,24,21,0,6,2,0,13,7,0
100910807,LOC100910807,362.08,508.74,204.5,480.01,480.45,263.98,475.59,511.04,182.81,358.89,397.13,188.61
100910811,Tmem249,4,5,5,2,5,5,9,9,11,14,15,11
100910819,LOC100910819,2,1,0,2,3,0,0,0,0,0,4,3
100910823,Derl2,1203,977,452,1177,1012,437,928,1032,425,1052,974,427
100910833,LOC100910833,1.43,4.28,0,5.89,4.23,5.35,0,0,7.21,4.2,1.43,1.76
100910838,LOC100910838,0,6.79,0,0,15.04,13.81,0,5.01,0,9.09,0,0
100910839,Luzp2,1,17,10,0,0,0.92,19.87,5,1,0,0,0
100910848,LOC100910848,180,65,403,92,123,135,87,98,113,359,77,110
100910854,LOC100910854,175.13,183.92,121.69,85.16,107.72,86.11,149.58,171.88,127.42,132.2,216.57,72.32
100910864,LOC100910864,11.25,7.61,4.06,11.51,7.73,4.06,3.88,11.39,0,11.42,3.83,0
100910867,Cfap69,57,123,36,170,110,49,88,95,16,107,89,80
100910872,Naa80,343.42,410.12,837.02,420.74,364.86,1114.04,352.6,406.6,775.48,391.4,344.82,1411.32
100910875,LOC100910875,174.71,226.18,332.26,204.32,207.04,532.82,262.72,362.12,315.67,308.35,241.49,512.24
100910879,LOC100910879,0,0,0,0.5,0,0,0.69,0,0,0,0,0.09
100910882,LOC100910882,2259.31,2059.75,1140.56,1876.23,2132.36,1170.07,2694.18,2040.03,1294.49,1881.87,2299.74,972.8
100910885,LOC100910885,121.84,212.16,69,133.95,135.25,52.97,65.26,80.49,19.01,89.01,101.63,79
100910905,LOC100910905,7,6,11,7,6,7,7,6,3,3,1,1
100910912,LOC100910912,175.4,324.84,94.92,259.63,279.06,78.41,179.6,205.57,80.3,199.45,150.66,77.07
100910915,LOC100910915,3.14,0,0,1.67,0,0,1.68,0,0,0,0,1.6
100910940,Evi2b,16,0,15,32,7,10,1,2,2,7,1,12
100910944,LOC100910944,687.2,842.05,373,686.3,822.27,612,681.12,730.97,384.54,933.59,438.84,562.69
100910957,LOC100910957,116.57,116.92,52.65,91.79,78.12,0,142.2,87.91,30.51,104.31,116.59,0
100910979,LOC100910979,10.45,7.75,8.38,13.7,0,0,0,0,0,4.97,0,0
100910984,Alkal1,3,8,48,11,20,182,57,58,9,18,231,145
100910990,LOC100910990,2270.7,1675.68,990.47,1350.87,1320.53,710.02,1618.77,1578.42,958.69,1148.2,1245.11,650.35
100910996,LOC100910996,157,131,81,30,16,20,125,114,23,61,51,9
100910997,LOC100910997,2,0,2,2,0,1,0,0,0,0,0,0
100911034,LOC100911034,497.54,543.7,382.66,983.97,825.94,558.48,420.76,397.1,272.43,677.05,516,564
100911041,Tmem45al,1304,850.32,427,1094,742,533,750.33,812,647,848,696,671.73
100911047,LOC100911047,3,17,0.15,0,9,2,0.31,4,1,6,259.35,4
100911069,Mtfr2,423,130,284,219,412,206,110,103,134,254,96,92
100911090,LOC100911090,77,124.5,58.5,109,99.5,71.5,99.5,111.5,60,76,73.5,80
100911106,LOC100911106,0,0,1,1.11,0,0,0,0,0,0,0,0
100911107,LOC100911107,0,0,0,0,0,0,0,0,0,0,0,0
100911109,LOC100911109,19.87,26.05,23.91,29.06,17.65,30.68,15.82,27.35,31.49,24.73,12.77,19
100911130,LOC100911130,384.53,269.36,19.24,215.35,357.58,18.56,340.46,202.65,57.56,320.8,185.43,147.75
100911132,LOC100911132,0,0,0,0,0,0,0,0,0,0,0,0
100911140,LOC100911140,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0
100911148,LOC100911148,0,0,0,0,0,0,0,0,0,0,0,0
100911156,LOC100911156,1.83,0.49,0,7.77,7.27,4.13,0,1,0,0,0,1.7
100911166,LOC100911166,41.83,72.61,33.48,84.02,53.91,27.32,53.83,77.57,80.02,49.08,38.26,73.7
100911180,LOC100911180,8.3,30.73,18.81,56.49,33.28,12.75,17.97,24.7,24.37,26.27,25.95,31.3
100911186,LOC100911186,588.42,1333.37,294.38,1759.65,2004.11,480.99,781.4,962.69,438,1142.99,845.24,575.01
100911190,LOC100911190,1,1.27,0,0,3.65,0,1,0,0,0,0,0
100911196,LOC100911196,608,654,1571,576,591,1439,620,682,1408,602,667,1409
100911216,LOC100911216,3.15,0,0,4.65,2.16,8.88,3.17,0,0,2.46,10.73,3.21
100911224,LOC100911224,48.67,42.4,15.43,36.36,48.08,12.31,62.6,41.67,18.89,27.27,42.75,9.97
100911225,LOC100911225,65,74,34.5,58,45,60.51,75,83,33.49,43,63,59
100911233,LOC100911233,0,0,41.49,0,0,0,13.42,12.14,68.79,0,0,0
100911235,Med7,232,232,169,209,234,151,179,244,139,209,198,138
100911237,LOC100911237,1,4,1,4,2,9,4,7,6,8,1,1
100911238,LOC100911238,2684.17,1499.33,1211.59,1943.48,2030.97,1334,1787.08,1768.74,1464.46,2083.4,1468.21,1231
100911248,LOC100911248,1944.34,1712,1908,1655.06,1674.77,1421,1728,1693,1633,1399.17,1487.86,1598
100911256,LOC100911256,0,14.28,0,7.86,0,0,0,0,10.21,0,0,0
100911260,LOC100911260,601.38,161.13,1367.79,289.07,217.28,1311.63,128.09,317.72,1455.25,345.62,290.09,699.36
100911261,LOC100911261,220.75,0,1035.49,0,0,961.48,0,16.03,966.73,389.15,20.61,485.08
100911295,LOC100911295,4870.75,3768.06,1225.3,4549.07,5188.92,1565,3687.13,4281.79,1590.33,4519.24,3558.5,1393
100911302,LOC100911302,8.35,0,140.05,0,0,32.89,0,0,108.19,0,0,11.75
100911305,LOC100911305,83.5,59,47,80,72.5,40.5,60.5,77.5,59.5,55,50,33.5
100911312,LOC100911312,0,1,0,0,0,2,0,0,0,0,0,0
100911319,LOC100911319,4411.26,5795.82,9684.27,2450.55,3974.9,5883.27,3786.6,3713.87,8926.6,3276.6,3362.58,6372.89
100911320,LOC100911320,62,77,49,93,82,75,75,73,50,80,83,53
100911326,LOC100911326,104.82,136.9,26.87,104.46,93.24,39.91,122.29,120.18,47.8,107.23,107.41,49.85
100911331,LOC100911331,0,0,0,0,0,0,0,0,0,0,0,0
100911356,LOC100911356,1070.63,1033.83,1007.02,879.98,1076.77,1118.16,1103.29,1213.88,970.87,1073.8,1012.55,1144.11
100911357,LOC100911357,62,59,42,57,47,29,93,95,70,52,45,51
100911365,LOC100911365,44.37,142.52,0,43.69,98.62,56.61,0.04,133.23,0.01,30.46,74.02,42.62
100911372,LOC100911372,23204.51,26702.78,1280.05,19076,18266.53,4592.65,20019,20739,1853.92,16074.17,15577,5249
100911374,LOC100911374,165,186,139,175,165,133,215,223,169,167,215,135
100911379,LOC100911379,0,0,0.5,0.5,0,0,0,0,0,0,0,0
100911383,LOC100911383,0,1,0,0,0,1,0,0,0,2.13,1,1
100911399,LOC100911399,7.3,9.97,4.88,7.2,7.72,10.75,12.01,9.14,8.15,4.7,9.13,14.82
100911403,Ms4a4e,0.74,0,0,0,0,0,0,0,1,0,0,0
100911408,LOC100911408,42.72,26.89,21.41,38.3,41.24,23.09,68.21,53.95,20.43,46.01,49.63,22.14
100911413,LOC100911413,0,0,0,0,0,0,0,0,0,0,0,0
100911417,LOC100911417,5462,4086,1959,4448,4635,1958,3450,3758,1754,3735,3108,1689
