"","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C","SHR_Joint_3m_A","SHR_Joint_3m_B","SHR_Joint_3m_C"
"B4galt1",10.4612714956819,10.4026750791309,10.3008308119299,10.5852363087077,10.730527863233,10.7890245614468
"Gja1",13.7250004279949,13.748322800342,13.6758676335284,13.5560295549649,13.1392401661431,13.408428841194
"Gls",11.8131515016008,11.7505678894472,11.7724372901202,11.6783233081609,12.2870232403076,11.992095679638
"Glud1",11.9864150549922,11.9890106541275,12.0350047689323,12.1641806115426,12.0216633355567,12.0456300591772
"Gnb1",13.2320046979409,13.2303482413187,13.1846454173092,13.07010157959,13.2885817700477,13.2258727271394
"Got1",9.31478485624843,9.42449554808733,9.54723363122221,9.44661541886398,9.75698837431972,9.42420846753753
"Gpx1",10.8938015149759,11.0100174289211,11.0685990203504,11.391769331777,11.1922754317063,11.1753328333398
"Grik4",0.743122582568338,0.71446191459751,0.709477048331157,0.743528149277567,0.686466757042919,0.73431265341201
"Grik5",8.70942914452904,8.88610681795647,8.29178005731874,8.19985556697286,8.49229053117942,8.85206097300016
"Grin1",1.30462283321973,1.33059112273755,1.28646946798484,1.30504666558012,1.31160185738784,1.33946177147778
"Grin2a",-1.97298679320815,-1.97307486185689,-1.97001535301733,-1.96239732658225,-1.97236989439864,-1.97039908500564
"Grin2b",-1.97333668440903,-1.9734344760679,-1.97003718941681,-1.97329336414833,-1.96093642705733,-1.97046328642448
"Grin2c",2.05952707686208,2.00291623672299,2.19041957203609,1.94562477851687,2.04590956556869,1.83656925679923
"Grin2d",7.56614814853946,7.48408803246322,7.7225193355521,7.74301233430614,7.72393181374738,7.536070828976
"Nr3c1",10.6887580474815,10.5950745522694,10.4661019991912,10.4516353594385,10.8201552712661,10.8117096160366
"Grm1",0,0,0,0,0,0
"Grm2",0,0,0,0,0,0
"Grm4",-0.0369632639002452,-0.0654264652864333,-0.0957558749770222,-0.0647413454876102,-0.0935850263436455,-0.0346021755319449
"Gspt1",11.3816851268908,11.3360371917456,11.6805448728838,11.353696696838,11.4852870832963,11.0978081765015
"Gstm1",8.82107060200761,8.78118392940718,8.52822275582556,8.80108911451401,8.50968398882127,8.92829106154948
"Gstm2",10.7920158214777,10.8763146041303,10.745602696862,10.6131566080358,10.7121584311579,10.7512200355388
"Gstp1",11.7034317691032,11.733902711506,11.9217035580334,11.5167025793491,11.9031256964327,11.5068778201621
"Gusb",9.94441295674926,9.96430215642771,9.72915668352153,9.98343591853888,9.77081896685911,10.1023283157659
"H1f0",11.6868419887314,11.6391980781738,11.5815396969076,11.5838947915243,11.6084852439256,11.67767035427
"Hist1h1t",0.17333434457893,0.172851214194391,0.15060140867797,0.201777162542614,0.17689674950723,0.211828326733612
"Hagh",7.46024822240703,7.52734179178595,7.29918127172343,7.75495277354291,7.64915245019373,7.89666634724138
"Hdc",3.18658079691778,3.29449315949314,3.18366993766325,3.14703566264487,3.02867545269902,3.14472259821416
"Hgf",2.44617823264716,2.46732972137649,2.52732722009651,2.56294430150615,2.4931885633127,2.45749318932474
"Hrh1",0,0,0,0,0,0
"Hmgcs2",-1.01992621671884,-1.04764564141647,-1.05371279839331,-1.07542685265341,-1.07395317842687,-1.05476314621448
"Hmox1",11.2018586747135,11.2902085419326,11.2290121856666,12.0278234756975,11.7245356598828,11.8932009904466
"Hoxb8",0,0,0,0,0,0
"Hoxc4",7.37409787721059,7.4861070147449,7.21920056119857,7.62468937017991,7.49092899847455,7.7687110691064
"Hoxc8",6.19253791760159,6.49251963328178,6.44535702525184,7.45422448724681,7.14393128128562,7.19624963445606
"Hp",8.10836636097421,8.14563195894678,7.18879179190914,9.42386898173962,7.83830449375023,9.56929410579628
"Hspa8",14.5248316765474,14.5503405936136,14.6563733324066,14.6099753619489,14.5609858589009,14.4666934130988
"Hspb1",11.6996318330287,11.7381869978576,11.5971880127182,12.0671210137071,12.0666299247024,12.1885968719296
"Hspa1a",3.56641208526373,3.7048187887241,3.89160562184944,3.210743649843,3.88727729199857,3.29302028606526
"Ibsp",1.68274334691972,1.68212012408543,1.59660359024373,1.7130059286958,1.72016823467891,1.8024152269462
"Idh1",10.7924898471794,10.720580960398,10.622236202419,10.4844981654153,10.7427958203107,10.7479461942327
"Igf1",9.80180244468187,9.77912892483633,8.81447363317774,8.68798551938465,7.23805056941418,8.93901009598078
"Igf2",13.3023656681576,13.1421759618528,14.8146804274781,10.9220294948265,10.5197794095406,9.12849483971069
"Igfbp3",11.0264903650242,11.0750919741945,10.3275634602064,9.86554794725033,8.4239717878884,9.86798757697231
"Il1a",3.57115422634467,3.56752782040037,3.80475847560935,4.17973719932719,4.42739382456872,4.06814805971112
"Il1b",2.1974588701902,2.1685986885566,2.14897425923054,2.30333659407316,2.31996068814981,2.34570316125434
"Il6",7.55378812016838,7.50021780681114,6.76595833695016,9.83404227587539,9.05185267685739,10.203992102906
"Il6r",6.21847055997455,6.26256670363932,6.12500565926351,6.43504406565447,5.98149492451652,6.32378246762892
"Il9r",0,0,0,0,0,0
"Ina",4.62442074523041,4.56291422373643,4.47818612625569,4.55238721951745,4.21061297338486,4.49698145467888
"Inha",5.79185357132303,5.86000546701331,5.80540522436082,5.73982905427974,5.93977249780659,5.86032507085052
"Irf1",8.01286552828172,8.08597006515942,7.81373774300004,8.13790069159225,7.79336650203237,8.20131365053284
"Itgb1",15.011699092546,14.9763668563095,15.0897823138972,14.9404472466462,15.3907638732084,15.0698562204578
"Ivd",9.85689351061028,9.93023196371831,9.6315502642804,10.1072557846771,9.89975616651792,10.2655184484814
"Jak2",9.92417993274146,9.90575881218511,9.57060263677907,10.3220795683546,9.99591782806803,10.5033654338955
"Jun",9.80787119082646,9.78065630230111,10.0664644670071,9.92488505007147,10.1659511753738,9.77321739227938
"Junb",11.5363810020194,11.5043782360167,10.8998532047349,11.7566636606791,11.8241244251334,12.4109204571894
"Jund",10.9822150725438,11.0616962829136,10.9020948970247,11.1108849309823,11.1672214581842,11.2589139752873
"Zfp354a",6.99423641629339,7.00847929235866,6.84666386025957,6.815891575661,6.89943322442168,7.0123563941078
"Kras",9.88640888198175,9.89984105836498,10.2010495981419,9.67482893913958,9.93357987362789,9.49627977841519
"Lcat",6.81441883436928,6.85585438406348,7.26899780561547,7.0087431116595,7.37629438643955,6.75865755265044
"Ldha",13.8284951879248,13.9045020830734,13.8074933366503,14.1471066015746,13.9756209782751,14.1203690887736
"Ldhb",7.57510626278568,7.76443482103483,7.3857078958361,7.92382142561709,7.67170273833019,8.0818247280478
"Lepr",4.80876903977801,4.66929437357402,4.7079080860872,4.81268213462746,5.34574369805375,5.11033653692941
"Lpl",6.47362485621721,6.43683387977034,6.41412101008999,7.06206359783116,5.8596829935865,6.50198165361261
"Slco2a1",10.9145170014013,10.9116705591284,11.3083855553476,10.962134123922,10.7028448540506,10.4371977139036
"Mbp",3.12676857145587,3.18021257626868,2.91618627501429,3.12773098175214,3.14253187662434,3.37243572803622
"Mdh1",11.0618979664647,11.1190028157466,11.0791889478054,11.0473122690388,11.0085310157248,11.0391830856821
"Me1",10.9097845912572,10.9265054274883,10.9562476511889,10.6306191357209,10.6200178832736,10.5872158676811
"Met",8.87544684870655,8.77616846936233,8.92963717912749,8.48679477312169,8.86488184425878,8.57200878859719
"Mog",3.70028030116208,3.51127249807545,3.65051988659308,3.78314564100769,3.60036309310264,3.64701088008085
"Mos",-0.271928051528007,-0.272396419887761,-0.246319215445217,-0.271718637229155,-0.300700786969516,-0.312052732362003
"Cd200",9.42280216815021,9.42450513420918,8.26330482760216,9.82477658450758,9.52262252117696,10.8340483764198
"Mpg",6.68486200014134,6.8470999951715,6.61930797821534,6.82970171036486,6.83029199316586,6.97666987120645
"Mpz",0.716661975317593,0.716117763178057,0.820524755296646,0.716905246708465,0.686246264919274,0.597440869765049
"Abcc1",9.70246887163254,9.60654331145084,9.7613266767981,9.73318231791737,10.0573166638157,9.78842890561013
"Mst1",-0.180868134208619,-0.211308352916307,-0.167804773065474,-0.0686495038946501,-0.21088281141277,-0.168049628150699
"Mt1",10.4561732695947,10.5704039582633,9.06934575431812,12.179505907523,10.3732974101126,12.7203445184287
"Muc1",4.32974025469257,4.57832582301845,4.59293383889802,4.46851048674974,4.68630281832063,4.43850585249268
"Muc2",-1.00611399373315,-1.03450741645945,-1.03436073032094,-1.00591674650837,-1.03337104783502,-1.00559387194705
"Mx1",0.0748721351677189,0.179133183833792,0.103335454976273,0.045919073106164,0.0462983740648672,0.0697759281099984
"Myc",11.1946467667103,11.2505643505879,11.2125576997087,10.6624585340647,10.8901674799342,10.7863608659399
"Myh11",9.25618115386036,9.18704020442083,8.40022463009094,9.08297937405972,8.61983129604254,9.67279138410079
"Myh3",1.45312910891421,1.42482207963389,1.41602377167564,1.39777081880453,1.36931621320932,1.40649533860534
"Mylpf",1.99020588234985,1.98877791552351,1.90288168352316,1.99084386095743,1.93755148033356,2.05080788605902
"Myl3",-0.232947282436621,-0.232991485463249,-0.245381760867895,-0.232927512880559,-0.232620798635118,-0.220361778839879
"Ncam1",12.4195200866315,12.4272183577942,12.6952833183863,12.1343179417749,12.98923611016,12.289862929794
"Nefh",7.1707154257175,7.246532264792,7.70656760396161,8.60892821535268,7.50064068927614,7.55684069360756
"Nefm",-1.96896873395618,-1.96906370753062,-1.97429755893791,-1.96892666206527,-1.96830346787297,-1.96333372677461
"Mme",9.88546030256648,9.84900241044254,9.9983372836507,9.99227112142702,9.73191126908588,9.73098526811026
"Neu1",8.70506764339477,8.75385638221391,8.20087391668279,8.60073260735345,8.74891108373098,9.20340994166377
"Nf1",9.02603889712248,8.76377135870226,8.99963535447065,8.68292383310679,8.93025362939215,8.70185850469119
"Ngfr",1.58591358930752,1.61590048712023,1.64187659239982,1.75553318962256,1.58715930969756,1.63037669547412
"Nos1",-1.00654162873329,-1.00656863552701,-0.974642971649698,-0.976871815916334,-0.974072360332657,-1.00738424860495
"Nos2",3.17485651169458,3.1734601617074,2.48014909857597,3.72579905687598,3.34709996089983,4.23045874701293
"Nos3",1.25259427809274,1.22377576804298,1.26577260913375,1.22456551351445,1.28963705480724,1.22951369809496
"Nppa",-0.659288760138295,-0.630740641824023,-0.6209995646639,-0.601917438271578,-0.659042280128686,-0.654494995517391
"Npr1",4.07466511894819,4.11820299512263,4.3240765116311,4.48301817652254,4.24676814396422,4.1372507056477
"Npy",2.77331014192832,2.84251842415498,2.92884384922133,2.99684293631679,2.79218752454078,2.77358566424911
"Nras",11.2028992994121,11.1549174747383,11.2224328941635,11.2644529096965,11.2792551889913,11.2283295422555
"Odc1",11.8632152726446,11.8791441606299,12.3082814038054,12.0314997175299,12.2325864372571,11.6949413902253
"Odf1",-1.02557161544573,-1.02601657225605,-1.03166597922522,-1.05419669639584,-1.02305672429747,-1.03275482497232
"Gnal",0.35297025977549,0.323818880906083,0.368301153107297,0.435091076496254,0.356594068715666,0.36593598983945
"Omp",-1.96248844200724,-1.97305182812556,-1.97001392749359,-1.97292564389865,-1.97235183959823,-1.97039494932125
"Oprd1",-1.97291433037752,-1.96269081076754,-1.97001073072517,-1.97287620796964,-1.97231151589909,-1.97038570178172
"Orm1",6.48294828059453,6.66552340686147,5.47188167981161,9.05315655012384,6.60478496964786,8.93132492380224
"S100a4",13.1228937285764,13.2090317286342,12.9292981223412,13.4895373483576,13.2749969252985,13.6189317430922
"Serpine1",16.3974983096964,16.349306779783,16.1215600274562,16.9721918180241,17.4808118752145,17.4783443639028
"Pccb",9.87117808335153,9.96530186688135,9.71461338581605,9.86138907028564,9.67191726028423,9.97027975458533
"Pde4b",9.27415509223807,9.15362387909402,8.65811785105481,10.350804536841,9.74133844878856,10.601843127426
"Pde4d",8.89578182474527,8.8131810755127,8.78265948075392,8.80167070642362,8.47200148586298,8.70865806551837
"Pdgfb",2.76261052245776,2.83007186843233,3.24256807107326,2.64525647989051,2.69424335323471,2.22352304093439
"Pdgfrb",13.0780706587899,13.103715809152,12.6618969581336,13.5622886740551,14.146969256118,14.283625240924
"Rhox5",-0.00176849341230032,-0.0303384135144275,-0.00475327127842066,-0.0589392795705428,0.00466690258078743,-0.0384363706798209
"Pfkfb1",5.32792310835003,5.59849517221504,5.99250147852672,5.78440066180676,5.37034817859896,5.04808208195867
"Pfkfb2",8.52018209831204,8.45906208794705,8.45738404879943,8.39990840057933,8.63693651281636,8.55066050102797
"Pgam1",13.3960105865337,13.4823176256976,13.5161604416792,13.5161350518842,13.5134783059635,13.4378103433603
"Pgk1",13.1112054875724,13.1715527676692,13.1206790782413,13.4596027546842,13.1741900305579,13.3375964420006
"Pgm1",10.2402224808077,10.2702173500473,10.1838860859833,10.5088520745432,10.3982715822461,10.5248956578389
"Abcb1b",11.4262722350973,11.4062063145049,11.0527025553857,11.6635181131792,11.336826856846,11.863709204428
"Serpina1",1.29456913513978,1.2944427294683,1.30917548388345,1.38005870516195,1.35909238690968,1.3549059944564
"Pim1",6.46405933669577,6.45344890311409,6.56567912480848,6.70241648457018,6.31554579994563,6.40205613735436
"Pkd1",11.6720499484884,11.6254063552974,11.8774100915086,11.4391051399167,11.9410496904174,11.4613954755514
"Pla2g4a",9.45983122175365,9.3834302211506,9.34072855405816,9.61828522181618,9.15499642467336,9.46754299063874
"Plcb1",6.39041005623117,6.19408576537685,6.65833585904114,6.02857278519275,5.46379542091278,5.38009615481564
"Plcd1",10.6707186805622,10.6894069615377,10.8707190243812,10.6178207838168,10.6491713693872,10.4428398732708
"Prl6a1",-1.49347066890491,-1.49364610676482,-1.49805994546045,-1.47237583676039,-1.49224177067079,-1.47780724609001
"Pmp22",12.216316027089,12.2067639303961,12.151452893607,12.5504280080084,12.4720174265109,12.5713098023952
"Pnmt",-0.0342625785515603,-0.005588786269007,0.0358345150408015,0.0234236941711204,-0.0338827347960818,-0.0609897177635658
"Pomc",3.6745731158161,3.64834203162113,3.49574750173701,3.79883193406215,3.79545770931536,3.96285489367036
"Ppm1a",9.97492998429202,9.95856015218891,10.0552277311101,10.0444386669181,10.0801947820166,9.97383406159777
"Ppm1b",9.81714156117583,9.7347465268475,9.8505596006867,9.85742505356147,9.84398388501156,9.77608891261148
"Ppp1ca",12.3362570657222,12.3680076896344,12.5262488764382,12.3780235005908,12.350508336358,12.1901494197145
"Ppp1cc",11.7159090074358,11.7578532170408,11.8842632403806,11.845331415588,11.7774727553362,11.6640199573198
"Ppp2ca",11.4184510775783,11.3943863068542,11.56018894927,11.1702665139403,11.4070908049846,11.1349084024087
"Ppp2cb",11.1586166077351,11.1452059706198,11.300548367601,11.1279357405657,11.1525870648521,10.9916243242854
"Ppp3ca",10.4016888407598,10.3601897890384,9.92368706090117,10.0103984509405,10.0094710781377,10.467187018537
"Ppp3cb",9.82219758929845,9.7337808743172,9.85114696291946,9.50363815155721,9.83446819595072,9.59589544264234
"Pkib",-1.97298679320815,-1.97307486185689,-1.97001535301733,-1.96239732658225,-1.97236989439864,-1.97039908500564
"Prkar2b",8.54327809754301,8.47671375360366,8.37561703518638,8.38913805883866,8.41386888207406,8.53588236084331
"Prkca",10.0466142610581,9.97681709602147,10.1424625822143,9.87254185862557,10.0641933929679,9.8376207221222
"Prkcg",4.35966187716164,4.28681464346166,4.43742852232169,4.44635898478756,4.67585818311571,4.44691832194159
"Prlr",-0.532271940830165,-0.561479799629877,-0.536885048107866,-0.56142835579825,-0.561181694862238,-0.571295847452399
"Prnp",12.6917322676454,12.7444519373223,12.7516672837959,13.1348172099112,12.9949254564411,13.0312961518641
"Prph",2.58991015006762,2.76637341672712,2.6584268886283,2.74770023434192,2.59839792374263,2.69276397381134
"Prps2",9.97399580084643,9.99154585199363,9.53876185300041,11.0298553023335,10.7292908583083,11.3235820537405
"Ptgs1",9.22648099414325,9.27784601717759,9.64911486980906,10.0341433943544,10.819979660284,10.0301101631706
"Pthlh",-1.49385937982704,-1.49404994876211,-1.47601468071271,-1.49377496060311,-1.469694702948,-1.49967481535743
"Ptpn1",10.0740712255264,10.0122882146744,9.85074003244898,10.374394671705,10.2778120874393,10.5185430672235
"Ptprc",0.170541396194855,0.170475517634594,0.0969821215544666,0.170570854587286,0.171027457887905,0.244325491597854
"Pygm",4.27434130605653,4.14376935457331,4.1165569129632,3.7617757639062,3.88765210502025,3.91721235181495
"Raf1",11.3719675801743,11.3785214981751,11.3188610047481,11.290509764228,11.3011353621128,11.3522060975969
"Rara",10.2805422106027,10.3684571511405,10.4948731998262,10.0541881762321,10.3009058587465,10.0071734985347
"Rarb",4.9021716809232,5.1303321032553,5.0971661904684,4.81067198075617,4.97831199607567,4.81357769003677
"Rb1",8.45832512074071,8.42126504760008,8.28102706672777,8.4575035842954,8.63767101488643,8.70635531703355
"Rbp2",1.56214235188129,1.50742144856728,1.58397956332428,1.58862795125115,1.54557520471904,1.5179039148851
"Ret",6.28410371846581,6.20306587391327,4.48147593608195,6.69156779353888,5.58443415674613,7.90010983525009
"Rho",0.671681729001419,0.594702536137158,0.580905725102289,0.511923914299857,0.544572832728562,0.580534780981209
"Reln",4.21282592020313,4.05805805093011,4.32897719690516,4.15290576493423,4.1281855758151,3.94701045903612
"RT1-M3-1",7.53482778081576,7.63249019280823,6.9626245307205,7.60658566114256,7.33637490527629,8.09251473930092
"RT1-N3",7.65013713420927,7.73437373272017,7.84858833811211,7.95015357763177,7.77975632522523,7.70862204678111
"RT1-O1",0.588507550179214,0.615669180342321,0.631036520188359,0.695999568890419,0.623199839914414,0.630651549474825
"Acsm3",-1.5015355191017,-1.50171355443984,-1.49019652658685,-1.48012836345281,-1.47896013756037,-1.4909722606905
"Scg2",0.350538256187956,0.37915859054284,0.342814805775604,0.408171782848297,0.414328609801399,0.433283813914642
"Scn2a",6.02877764459136,5.80660851619164,6.14937339049223,5.90900151382884,5.98269392084254,5.71416740723496
"Sct",1.05038311321601,1.13905575882368,1.18924752848307,1.08176967834026,1.05127936633365,0.971996429873728
"Ccl2",10.6574111488639,10.6095293374117,9.53832443614885,13.0074043246461,11.467326144607,13.3325110416155
"Sdc4",12.2949885192741,12.3134775312668,12.3074036266489,12.7335800564914,12.3830630955804,12.5551509746575
"Cxcl12",13.3799062550692,13.3633582728293,12.8360728754811,14.1175308185945,14.0756357665044,14.6321426810176
"Shbg",3.21186872256267,3.18525258016937,3.27891022731815,3.38159450912895,3.3091173025738,3.26500632989925
"Slc2a1",10.9162219547251,10.9307861039159,10.9601596881553,11.3870190502769,11.1867457739432,11.2502267532752
"Slc4a2",11.5022284678159,11.5478816828464,11.4041122720075,11.6387557770568,11.7308052792876,11.8057233314959
"Slc4a3",8.72949569012015,8.64039912848933,8.91878737301876,8.63655653431954,9.00359711044568,8.58623685866859
"Slc9a1",10.0685496191855,10.1231644114471,10.2480782064971,10.2675880655015,10.3203668696789,10.1417562764094
"Slc9a3",-1.49363219441718,-1.49381391896466,-1.47661567559035,-1.47178144437066,-1.49235925951245,-1.49917773304212
"Slc9a4",0.0243721120525506,-0.00672082954425436,0.0835817731823595,-0.00663597052593818,-0.00622951813363847,-0.0811888762579997
"Sod1",10.9318206566788,10.9427891976014,10.9375870037873,11.3345261968135,11.062661559023,11.1983118012711
"Sod2",12.5934446460044,12.5749879695437,11.4686359755391,13.6671930175394,12.5788938665737,14.2386237742915
"Sord",9.61309880620455,9.67766824199802,9.59772142761078,10.2920281753894,9.37511268408088,9.88123252622563
"Sp1",10.470853499253,10.3371571186517,10.4970374263515,10.1901789344102,10.3831924543485,10.1936535769803
"Sparc",17.3460168397514,17.4014735471858,17.2361235742302,17.3190718337795,17.5576575829319,17.5759863275941
"Serpina3n",5.34289747386623,5.21156086009405,3.91580198984489,5.80386908545651,5.43091917528222,6.97882130750462
"Spn",6.08126770501153,6.08546047324464,6.00312305408432,5.98731209847434,5.56704263758246,5.85741840307216
"Eef1a2",3.91143209480635,3.97226257178033,3.98652283331306,4.09796321332611,4.31229084303151,4.16045152815909
"Sts",8.52010748833272,8.56543429667634,7.90291039054699,9.17693567941975,8.80484860196244,9.63075264264863
"Vamp2",10.4655660742383,10.5278944582076,10.461706423088,10.3383286106201,10.4629378244067,10.4356570606484
"Syp",0.54558782263866,0.60198471884452,0.584482143212216,0.60328770377456,0.578431552289914,0.580163755561611
"Syt2",0,0,0,0,0,0
"Tac1",-1.97291433037752,-1.96269081076754,-1.97001073072517,-1.97287620796964,-1.97231151589909,-1.97038570178172
"Tacr1",3.03705075363873,3.06112299586702,2.89347183345571,3.56698580303729,2.89301768506066,3.38561678534614
"Tacr3",-0.572250701811178,-0.543495862522351,-0.516536107595275,-0.572234877892065,-0.571989370470133,-0.613449298752589
"Tap1",8.50270165457471,8.61653460222694,8.13281721142862,8.73816581330296,8.42614815557038,9.00895790140888
"Tap2",7.76020937680281,7.74054352467402,7.14625571681301,8.31363854968588,7.83369324852495,8.67778663303082
"Tbxa2r",6.76504277481598,6.73680294127082,5.96106803029158,6.06362901895403,5.71802996112209,6.68068431778988
"Hnf1a",-1.96890748399065,-1.96900927764493,-1.96242429084464,-1.96886239090508,-1.9681944449576,-1.97506250790449
"Tcp1",12.0233862837097,11.9845963610352,12.2020145218512,11.9159849655523,11.8583881270856,11.6891633468402
"Tmbim6",12.8643101803412,12.8748389586217,12.71349968616,13.0532741339696,13.0128659995385,13.1891449500755
"Tf",1.78055655585628,1.77956187647665,1.75265960927175,1.83521451970382,1.81799044843772,1.85400209096548
"Tg",5.14163060151994,5.04094772823538,5.16488918976955,5.60588997469624,5.094663402778,5.27667666384524
"Tgfa",8.31220385788662,8.27438151866697,8.58313342039467,8.68031934344656,9.09137083807915,8.59600435864498
"Thrb",8.77375220599223,8.6702791131711,8.57407202009566,8.23397627380452,8.16589121053144,8.34787738165398
"Thy1",12.8625967973519,12.9185389378596,12.9777507814118,12.8176504389439,13.1304369994573,12.8868608053946
"Tk1",10.9398762026625,10.9873803196038,11.6409796764348,11.1627022306672,10.8442829439206,10.3261411719923
"Tnf",0.886138426071011,0.886005755090989,0.69037694432483,0.886197729245958,0.887115175306502,1.0823515985324
"Tnnt2",4.27956262531352,4.33986451757585,4.58079691154913,3.63290595676623,3.7201974858092,3.40546838118327
"Tnnt3",5.51180283505601,5.49038269880871,5.23827223315641,5.45101067834382,5.17514817454088,5.57589996021831
"Tp53",12.1486585083445,12.25094155867,12.0195952386405,12.0735334821889,12.060282411788,12.2471127418552
"Tph1",-0.220397195347234,-0.220442602113054,-0.187149205808566,-0.220376887473376,-0.156494268425867,-0.221706270871199
"Tpi1",12.7993653920527,12.836361445904,12.741399783884,13.2382792233606,12.8365672897699,13.1138868916596
"Tpm1",14.4378854890427,14.4187774800921,14.4967721504089,14.0661360376986,14.2659192457613,14.0975869758885
"Tpm4",13.4385887847016,13.3957139623709,13.2732482138405,13.3818690638901,13.4674534056396,13.5685643944606
"Clu",10.568450960624,10.7369578392012,10.1450157775493,10.6756595636307,10.1605666327105,10.9258017205339
"Tsc2",10.5977693593401,10.6099797886548,10.6479584554235,10.6929817028931,10.7553498647634,10.6800819024022
"Ugt1a1",0,0,0,0,0,0
"Vdr",9.07141671276017,9.07616326201331,9.01286541669238,8.53868982722549,8.35374687010345,8.50714291935884
"Vhl",9.98783592398253,10.0872886399846,9.96325773372822,9.73994051270822,9.84384480493805,9.86619720707846
"Vipr1",-1.01807755848993,-0.989027217612138,-0.986448505171131,-1.01806554148328,-0.985690060836951,-1.01898168404002
"Vsnl1",5.66906694340289,5.69531571224314,6.03930182572458,5.35679414255191,5.73600516480247,5.18928915577563
"Wt1",3.55154155570084,3.64452798244971,4.0772709539054,3.51786574057724,3.367756393911,2.96357488241399
"Yes1",9.80946812055957,9.6538986639836,9.93084491668644,9.53365699673241,9.79377692472177,9.46455543631224
"Tbxas1",-1.06125172361476,-1.00554099270729,-1.06116969667469,-1.06124065176332,-1.0597766402535,-1.03273530749474
"Bax",10.0695931339597,10.1168658616404,10.1566432634023,10.1544473750936,10.0942643348301,10.0609420893596
"Bcl2l1",10.6321139925812,10.6669392900941,11.0607594279334,11.123557803595,10.9845365190133,10.6428143747085
"Esr1",3.39654674290165,3.35778763101665,3.63243546500111,3.55846472159925,4.85750687817081,3.95271752184307
"Abcb4",3.30145202431505,3.24096356611958,3.21408844583642,3.86907647154993,3.53733331322655,3.76032424176913
"Gnas",13.0333058117175,13.1044776821408,13.0204157158917,13.059805963242,13.0705217661328,13.1136398957248
"Kng2",-1.97298679320815,-1.97307486185689,-1.97001535301733,-1.96239732658225,-1.97236989439864,-1.97039908500564
"Dmd",8.48151676814502,8.3563296967516,8.41688968673098,6.9155781833475,7.88741760787637,7.40353144132927
"Dnajb9",9.04439280112267,8.97583855016899,8.98963079899707,8.98390314498059,9.13994211813641,9.08240750820726
"Pla2g16",6.11475512111082,6.06800500882046,6.00028378708962,6.20570376764329,6.40378004285913,6.39583818312723
"Lox",15.633485306816,15.6005302016412,15.3900040521188,15.6170207565435,15.8068988842835,15.9389635225233
"Pdlim4",9.75471793117957,9.83298119987761,9.62758648731935,9.22691836181497,9.77688658051929,9.66816554937638
"Rnf112",0.499395564391285,0.418510598183227,0.395634037644586,0.331693992148054,0.332213491392353,0.395272785412874
"Kpnb1",12.35269837774,12.3323022757352,12.6953504294907,12.3962866606113,12.4582883459531,12.0744374005291
"Stat5a",8.826282162897,8.91964925974873,8.55919047787808,8.6413615177336,8.5619130600591,8.91541252234114
"Yy1",9.69605142584639,9.71566645515196,9.56866756564772,9.50300103794619,9.61663303224278,9.69700840994594
"Gabrb3",0,0,0,0,0,0
"Stx1b",5.10462075575244,5.05162759219847,4.98036570510942,4.45532522659476,4.47486029790091,4.56285123111387
"Ptn",6.97366389632726,6.76659197878211,6.07931550729626,4.49533227270999,4.42074550333515,5.24885131828099
"Adrb1",-1.97298679320815,-1.97307486185689,-1.97001535301733,-1.96239732658225,-1.97236989439864,-1.97039908500564
"Ptger3",2.52283519340341,2.55794577699482,2.82801568690016,2.35031022550952,3.76827799323239,2.77166890766991
"Cd8a",0.818088876276084,0.765321709040386,0.760515953540183,0.711649102400424,0.746164055944696,0.760095918290612
"Cd4",1.30251850072347,1.30234800470838,1.11510284574969,1.30259471196919,1.34172386664906,1.50948969627535
"Cd9",9.90279298724597,9.94662640266841,9.64265932350575,10.0830403178942,8.99793402860338,9.82253754470026
"Grpr",2.50568851219696,2.52815992678243,2.61839715990882,2.29914170933212,2.85506644172698,2.47563113511043
"Atp7a",9.81906956620868,9.62898032105396,9.57240140263943,9.33897635661305,9.61694427296183,9.62958385577933
"Chm",8.54338762008075,8.41841261505004,8.30663125000983,7.94051919364453,8.43808309170615,8.36357001023091
"Plp1",5.04522394769087,5.19105493032589,5.40127746640928,5.22891814363967,5.29973123764227,4.98118666324008
"Lamp2",12.3924874565666,12.4086917976034,12.2464686662271,12.4261184464998,12.4695465166256,12.6019534424206
"Gabra3",-1.96248844200724,-1.97305182812556,-1.97001392749359,-1.97292564389865,-1.97235183959823,-1.97039494932125
"Fmr1",9.84712168377168,9.72708266889689,9.79970246097783,9.58682856759925,9.68208041989982,9.62185420910599
"Syn1",5.25456913781249,5.19875174805294,5.6208618187138,5.27368123594934,5.13027217842378,4.80777533140548
"Srd5a1",6.27218380976578,6.16627107472305,6.30155490045717,6.39429375335603,6.19105279033588,6.2103458136332
"Gcgr",0,0,0,0,0,0
"Insr",8.27731947837619,8.24485002398381,8.51328067115332,8.12457614021084,8.39310803306424,8.00664616666422
"Glul",10.7238183822821,10.7387457651855,10.3525930067598,11.3534582060519,10.321371896871,11.2161041184355
"Pgam2",1.77285058266277,1.69461273915405,1.78558640739674,1.7738980583144,1.70598243457302,1.68808549995538
"Cth",7.78737955217545,7.9637220171817,8.7482248915595,7.97052425335211,8.4581388747617,7.34165745717598
